index,equity,drawdown,Timestamp
114,100000.0,0.0,2025-08-10 15:34:06
115,100000.0,0.0,2025-08-10 15:34:06
116,100000.0,0.0,2025-08-10 15:34:06
117,100000.0,0.0,2025-08-10 15:34:06
118,100000.0,0.0,2025-08-10 15:34:06
119,100000.0,0.0,2025-08-10 15:34:06
120,100000.0,0.0,2025-08-10 15:34:06
121,100000.0,0.0,2025-08-10 15:34:06
122,100000.0,0.0,2025-08-10 15:34:06
123,100000.0,0.0,2025-08-10 15:34:06
124,100000.0,0.0,2025-08-10 15:34:06
125,100000.0,0.0,2025-08-10 15:34:06
126,100000.0,0.0,2025-08-10 15:34:06
127,100000.0,0.0,2025-08-10 15:34:06
128,100000.0,0.0,2025-08-10 15:34:06
129,100000.0,0.0,2025-08-10 15:34:06
130,100000.0,0.0,2025-08-10 15:34:06
131,100000.0,0.0,2025-08-10 15:34:06
132,100000.0,0.0,2025-08-10 15:34:06
133,100000.0,0.0,2025-08-10 15:34:06
134,100000.0,0.0,2025-08-10 15:34:06
135,100000.0,0.0,2025-08-10 15:34:06
136,100000.0,0.0,2025-08-10 15:34:06
137,100000.0,0.0,2025-08-10 15:34:06
138,100000.0,0.0,2025-08-10 15:34:06
139,100000.0,0.0,2025-08-10 15:34:06
140,100000.0,0.0,2025-08-10 15:34:06
141,100000.0,0.0,2025-08-10 15:34:06
142,100000.0,0.0,2025-08-10 15:34:06
143,100000.0,0.0,2025-08-10 15:34:06
144,100000.0,0.0,2025-08-10 15:34:06
145,100000.0,0.0,2025-08-10 15:34:06
146,100000.0,0.0,2025-08-10 15:34:06
147,100000.0,0.0,2025-08-10 15:34:06
148,100000.0,0.0,2025-08-10 15:34:06
149,100000.0,0.0,2025-08-10 15:34:06
150,100000.0,0.0,2025-08-10 15:34:06
151,100000.0,0.0,2025-08-10 15:34:06
152,100000.0,0.0,2025-08-10 15:34:06
153,100000.0,0.0,2025-08-10 15:34:06
154,100000.0,0.0,2025-08-10 15:34:06
155,100000.0,0.0,2025-08-10 15:34:06
156,100000.0,0.0,2025-08-10 15:34:06
157,100000.0,0.0,2025-08-10 15:34:06
158,100000.0,0.0,2025-08-10 15:34:06
159,100000.0,0.0,2025-08-10 15:34:06
160,100000.0,0.0,2025-08-10 15:34:06
161,100000.0,0.0,2025-08-10 15:34:06
162,100000.0,0.0,2025-08-10 15:34:06
163,100000.0,0.0,2025-08-10 15:34:06
164,100000.0,0.0,2025-08-10 15:34:06
165,100000.0,0.0,2025-08-10 15:34:06
166,100000.0,0.0,2025-08-10 15:34:06
167,100000.0,0.0,2025-08-10 15:34:06
168,100000.0,0.0,2025-08-10 15:34:06
169,100000.0,0.0,2025-08-10 15:34:06
170,100000.0,0.0,2025-08-10 15:34:06
171,100000.0,0.0,2025-08-10 15:34:06
172,100000.0,0.0,2025-08-10 15:34:06
173,100000.0,0.0,2025-08-10 15:34:06
174,100000.0,0.0,2025-08-10 15:34:06
175,100000.0,0.0,2025-08-10 15:34:06
176,100000.0,0.0,2025-08-10 15:34:06
177,100000.0,0.0,2025-08-10 15:34:06
178,100000.0,0.0,2025-08-10 15:34:06
179,100000.0,0.0,2025-08-10 15:34:06
180,100000.0,0.0,2025-08-10 15:34:06
181,100000.0,0.0,2025-08-10 15:34:06
182,100000.0,0.0,2025-08-10 15:34:06
183,100000.0,0.0,2025-08-10 15:34:06
184,100000.0,0.0,2025-08-10 15:34:06
185,100000.0,0.0,2025-08-10 15:34:06
186,100000.0,0.0,2025-08-10 15:34:06
187,100000.0,0.0,2025-08-10 15:34:06
188,100000.0,0.0,2025-08-10 15:34:06
189,100000.0,0.0,2025-08-10 15:34:06
190,100000.0,0.0,2025-08-10 15:34:06
191,100000.0,0.0,2025-08-10 15:34:06
192,100000.0,0.0,2025-08-10 15:34:06
193,100000.0,0.0,2025-08-10 15:34:06
194,100000.0,0.0,2025-08-10 15:34:06
195,100000.0,0.0,2025-08-10 15:34:06
196,100000.0,0.0,2025-08-10 15:34:06
197,100000.0,0.0,2025-08-10 15:34:06
198,100000.0,0.0,2025-08-10 15:34:06
199,100000.0,0.0,2025-08-10 15:34:06
200,100000.0,0.0,2025-08-10 15:34:06
201,100000.0,0.0,2025-08-10 15:34:06
202,100000.0,0.0,2025-08-10 15:34:06
203,100000.0,0.0,2025-08-10 15:34:06
204,100000.0,0.0,2025-08-10 15:34:06
205,100000.0,0.0,2025-08-10 15:34:06
206,100000.0,0.0,2025-08-10 15:34:06
207,100000.0,0.0,2025-08-10 15:34:06
208,100000.0,0.0,2025-08-10 15:34:06
209,100000.0,0.0,2025-08-10 15:34:06
210,100000.0,0.0,2025-08-10 15:34:06
211,100000.0,0.0,2025-08-10 15:34:06
212,100000.0,0.0,2025-08-10 15:34:06
213,100000.0,0.0,2025-08-10 15:34:06
214,100000.0,0.0,2025-08-10 15:34:06
215,100000.0,0.0,2025-08-10 15:34:06
216,100000.0,0.0,2025-08-10 15:34:06
217,100000.0,0.0,2025-08-10 15:34:06
218,100000.0,0.0,2025-08-10 15:34:06
219,100000.0,0.0,2025-08-10 15:34:06
220,100000.0,0.0,2025-08-10 15:34:06
221,100000.0,0.0,2025-08-10 15:34:06
222,100000.0,0.0,2025-08-10 15:34:06
223,100000.0,0.0,2025-08-10 15:34:06
224,100000.0,0.0,2025-08-10 15:34:06
225,100000.0,0.0,2025-08-10 15:34:06
226,100000.0,0.0,2025-08-10 15:34:06
227,100000.0,0.0,2025-08-10 15:34:06
228,100000.0,0.0,2025-08-10 15:34:06
229,100000.0,0.0,2025-08-10 15:34:06
230,100000.0,0.0,2025-08-10 15:34:06
231,100000.0,0.0,2025-08-10 15:34:06
232,100000.0,0.0,2025-08-10 15:34:06
233,100000.0,0.0,2025-08-10 15:34:06
234,100000.0,0.0,2025-08-10 15:34:06
235,100000.0,0.0,2025-08-10 15:34:06
236,100000.0,0.0,2025-08-10 15:34:06
237,100000.0,0.0,2025-08-10 15:34:06
238,100000.0,0.0,2025-08-10 15:34:06
239,100000.0,0.0,2025-08-10 15:34:06
240,100000.0,0.0,2025-08-10 15:34:06
241,100000.0,0.0,2025-08-10 15:34:06
242,100000.0,0.0,2025-08-10 15:34:06
243,100000.0,0.0,2025-08-10 15:34:06
244,100000.0,0.0,2025-08-10 15:34:06
245,100000.0,0.0,2025-08-10 15:34:06
246,100000.0,0.0,2025-08-10 15:34:06
247,100000.0,0.0,2025-08-10 15:34:06
248,100000.0,0.0,2025-08-10 15:34:06
249,100000.0,0.0,2025-08-10 15:34:06
250,100000.0,0.0,2025-08-10 15:34:06
