index,equity,drawdown,Timestamp
1,100000.0,0.0,2025-08-10 15:28:59
2,100000.0,0.0,2025-08-10 15:28:59
3,100000.0,0.0,2025-08-10 15:28:59
4,100000.0,0.0,2025-08-10 15:28:59
5,100000.0,0.0,2025-08-10 15:28:59
6,100000.0,0.0,2025-08-10 15:28:59
7,100000.0,0.0,2025-08-10 15:28:59
8,100000.0,0.0,2025-08-10 15:28:59
9,100000.0,0.0,2025-08-10 15:28:59
10,100000.0,0.0,2025-08-10 15:28:59
11,100000.0,0.0,2025-08-10 15:28:59
12,100000.0,0.0,2025-08-10 15:28:59
13,100000.0,0.0,2025-08-10 15:28:59
14,100000.0,0.0,2025-08-10 15:28:59
15,100000.0,0.0,2025-08-10 15:28:59
16,100000.0,0.0,2025-08-10 15:28:59
17,100000.0,0.0,2025-08-10 15:28:59
18,100000.0,0.0,2025-08-10 15:28:59
19,100000.0,0.0,2025-08-10 15:28:59
20,100000.0,0.0,2025-08-10 15:28:59
21,100000.0,0.0,2025-08-10 15:28:59
22,100000.0,0.0,2025-08-10 15:28:59
23,100000.0,0.0,2025-08-10 15:28:59
24,100000.0,0.0,2025-08-10 15:28:59
25,100000.0,0.0,2025-08-10 15:28:59
26,100000.0,0.0,2025-08-10 15:28:59
27,100000.0,0.0,2025-08-10 15:28:59
28,100000.0,0.0,2025-08-10 15:28:59
29,100000.0,0.0,2025-08-10 15:28:59
30,100000.0,0.0,2025-08-10 15:28:59
31,100000.0,0.0,2025-08-10 15:28:59
32,100000.0,0.0,2025-08-10 15:28:59
33,100000.0,0.0,2025-08-10 15:28:59
34,100000.0,0.0,2025-08-10 15:28:59
35,100000.0,0.0,2025-08-10 15:28:59
36,100000.0,0.0,2025-08-10 15:28:59
37,100000.0,0.0,2025-08-10 15:28:59
38,100000.0,0.0,2025-08-10 15:28:59
39,100000.0,0.0,2025-08-10 15:28:59
40,100000.0,0.0,2025-08-10 15:28:59
41,100000.0,0.0,2025-08-10 15:28:59
42,100000.0,0.0,2025-08-10 15:28:59
43,100000.0,0.0,2025-08-10 15:28:59
44,100000.0,0.0,2025-08-10 15:28:59
45,100000.0,0.0,2025-08-10 15:28:59
46,100000.0,0.0,2025-08-10 15:28:59
47,100000.0,0.0,2025-08-10 15:28:59
48,100000.0,0.0,2025-08-10 15:28:59
49,100000.0,0.0,2025-08-10 15:28:59
50,100000.0,0.0,2025-08-10 15:28:59
51,100000.0,0.0,2025-08-10 15:28:59
52,100000.0,0.0,2025-08-10 15:28:59
53,100000.0,0.0,2025-08-10 15:28:59
54,100000.0,0.0,2025-08-10 15:28:59
55,100000.0,0.0,2025-08-10 15:28:59
56,100000.0,0.0,2025-08-10 15:28:59
57,100000.0,0.0,2025-08-10 15:28:59
58,100000.0,0.0,2025-08-10 15:28:59
59,100000.0,0.0,2025-08-10 15:28:59
60,100000.0,0.0,2025-08-10 15:28:59
61,100000.0,0.0,2025-08-10 15:28:59
62,100000.0,0.0,2025-08-10 15:28:59
63,100000.0,0.0,2025-08-10 15:28:59
64,100000.0,0.0,2025-08-10 15:28:59
65,100000.0,0.0,2025-08-10 15:28:59
66,100000.0,0.0,2025-08-10 15:28:59
67,100000.0,0.0,2025-08-10 15:28:59
68,100000.0,0.0,2025-08-10 15:28:59
69,100000.0,0.0,2025-08-10 15:28:59
70,100000.0,0.0,2025-08-10 15:28:59
71,100000.0,0.0,2025-08-10 15:28:59
72,100000.0,0.0,2025-08-10 15:28:59
73,100000.0,0.0,2025-08-10 15:28:59
74,100000.0,0.0,2025-08-10 15:28:59
75,100000.0,0.0,2025-08-10 15:28:59
76,100000.0,0.0,2025-08-10 15:28:59
77,100000.0,0.0,2025-08-10 15:28:59
78,100000.0,0.0,2025-08-10 15:28:59
79,100000.0,0.0,2025-08-10 15:28:59
80,100000.0,0.0,2025-08-10 15:28:59
81,100000.0,0.0,2025-08-10 15:28:59
